sn,Post Title,Author,Post Count,View Count,Time,Date,Section
3049,Free Oil And Gas Job Employment Training,enyko,0,219,3:06pm,"Jul 14, 2017",NYSCDB
3050,100% Redeployment For Batch A 2017 Within 1 Week,lolu007,0,234,2:33pm,"Jul 14, 2017",NYSCDB
3051,"The Secrets Of Making Money Online, That Internet Marketers Are Not Telling You.",kaylikedat,2,310,1:11pm,"Jul 14, 2017",NYSCDB
3052,An Online Consultancy Business That Can Earn You Massive Income As A Corper,donpy,18,1370,12:08pm,"Jul 14, 2017",NYSCDB
3053,Get The Ultimate E Commerce Website Experience For Your Business,bim003,2,214,11:31am,"Jul 14, 2017",NYSCDB
3054,Nysc 2018 Meet Up Here,Akwalex1,0,315,10:05am,"Jul 14, 2017",NYSCDB
3055,Best Companies To Do Nysc With:,Jerri,29,15633,11:32pm,"Jul 13, 2017",NYSCDB
3056,NYSC Member Attempts Suicide In Calabar Orientation Camp,Blonchilli,13,1223,11:20pm,"Jul 13, 2017",NYSCDB
3057,Facebook Celebrities,NaijaFG,0,189,6:48pm,"Jul 13, 2017",NYSCDB
3058,"Nysc Member Dies In A Tragic Accident, just 2 weeks after her Fathers death(pic)",wintersnow,4,438,5:50pm,"Jul 13, 2017",NYSCDB
3059,Are You In Lagos Build Up Your Skill Level With These Courses.,lifazu1,6,356,5:30pm,"Jul 13, 2017",NYSCDB
3060,Common Sense,Osmuntutu1,0,228,5:23pm,"Jul 13, 2017",NYSCDB
3061,PLATEAU BATCH A15 Let's Meet Here,Hopez456,198,9949,4:15pm,"Jul 13, 2017",NYSCDB
3062,"Get Powerful And Flexible E Commerce Web Solution For Your Business For 53,999",bim003,0,148,2:35pm,"Jul 13, 2017",NYSCDB
3063,Ican Lectures For Nov 2017 Diet,Adekunle82,0,186,2:35pm,"Jul 13, 2017",NYSCDB
3064,NYSC 2017 Batch A Stream II The Good & Bad News,corpersforum,8,1216,2:26pm,"Jul 13, 2017",NYSCDB
3065,Eklipse Consults: Now You Have The Oppurtunity Obasanjo And Awolowo Had!!!!,donpy,43,2146,1:55pm,"Jul 13, 2017",NYSCDB
3066,Corpers Made To Sit Under The Sun In Command Day School In Lagos (Photos),feranmi400,78,44070,1:45pm,"Jul 13, 2017",NYSCDB
3067,"Corpers Attacked By Armed Robbers In Ahoada East, Rivers State",Nobody,6,355,10:42am,"Jul 13, 2017",NYSCDB
3068,Job Vacancy: Corps Member Needed At Rossland Group Abuja,Bari22,0,244,10:42am,"Jul 13, 2017",NYSCDB
3069,Self-Contain Apartment For Rent In Port Harcourt (for Corpers),Blenvado,6,828,9:35am,"Jul 13, 2017",NYSCDB
3070,Call Up Letter Date Stream II ... Just Got It Now,Fasasiidris,13,2169,9:12am,"Jul 13, 2017",NYSCDB
3071,NYSC 2016 Batch B Stream 2: An Important Information For Aspiring Corps Members,chibuzor05,49,43462,9:57pm,"Jul 12, 2017",NYSCDB
3072,Zamfara Corper Who Died At FMC Gusau Buried In Anambra In NYSC Outfit (Graphic),zoba88,89,41734,9:56pm,"Jul 12, 2017",NYSCDB
3073,Love And Sacrifice 2,xchiz,0,190,9:11pm,"Jul 12, 2017",NYSCDB
3074,Can Icpan Member Get Nysc Certificate?,Fchristo,3,325,8:20pm,"Jul 12, 2017",NYSCDB
3075,PPA For Abuja Corpers,myrrtle,0,381,8:15pm,"Jul 12, 2017",NYSCDB
3076,Please Help I Just Received A Query Letter!,last35,4,1045,7:58pm,"Jul 12, 2017",NYSCDB
3077,Scholarship For All Nysc Corp Members In Port Harcourt,flyfit,2,280,4:31pm,"Jul 12, 2017",NYSCDB
3078,Ppa Maltreatment Of Corp Members,Ay92,7,409,2:36pm,"Jul 12, 2017",NYSCDB
3079,NYSC Supports Family Of Late Corps Member With N1m,dammy13,2,278,1:10pm,"Jul 12, 2017",NYSCDB
3080,Discover The Secret Of Making Consistent Money Online Legitimately,abisco20,0,185,12:01pm,"Jul 12, 2017",NYSCDB
3081,How Corper Is Changing Lives In Abia Community (Photos),DonDraper,80,35199,11:50am,"Jul 12, 2017",NYSCDB
3082,Passing Out Palava Pt. 1,ceejayjason,0,226,10:48am,"Jul 12, 2017",NYSCDB
3083,Passing Out Palava : A Camp Experience,xchiz,0,239,10:37am,"Jul 12, 2017",NYSCDB
3084,NYSC 2017 Batch ‘A’ Stream II Mobilization & Camp Date Now Fixed,Harbylon,6,2260,9:30am,"Jul 12, 2017",NYSCDB
3085,Live Of Corpers Serving In Okija Anambra State,funmibi29,2,339,7:45am,"Jul 12, 2017",NYSCDB
3086,Skill Acquisition For Corp Members In Oyo State.,Hanguk,2,180,7:12am,"Jul 12, 2017",NYSCDB
3087,26year old Female Corps Member Who Died In Zamfara Laid To Rest In Anambra. PICS,Flexygist,4,230,4:44am,"Jul 12, 2017",NYSCDB
3088,PHOTOS: Female Corps Member Who Died In Zamfara Buried Amid Tears,AbCompiler042,3,289,11:09pm,"Jul 11, 2017",NYSCDB
3089,NYSC Batch A Stream 2 Orientation (camping) Date 2017-2018,Kingpinukecy,43,5144,9:58pm,"Jul 11, 2017",NYSCDB
3090,Late Zamfara Corp Buried In Ekwusigo,OnowuOra,0,252,3:06pm,NA,NYSCDB
3091,NYSC 2017 Batch A Stream II Orientation Set To Begin July 11th,dammy13,14,5321,2:14pm,"Jul 11, 2017",NYSCDB
3092,Vacancy In Awka For The Position Of A General Manager,zex1515,0,165,11:49am,"Jul 11, 2017",NYSCDB
3093,Batch A Stream 2: Nysc Breaks Silence? [see],KOKSNATION,4,840,11:37am,"Jul 11, 2017",NYSCDB
3094,"ICT Training, Project Documentation And HSE -Port Harcourt",mariless,0,151,12:02am,"Jul 11, 2017",NYSCDB
3095,I Know Most People Can Relate To This,Bills2307,2,287,6:35pm,"Jul 10, 2017",NYSCDB
3096,Job Vacancy (Further Mathematics Teacher),a2zconsult,0,182,4:47pm,"Jul 10, 2017",NYSCDB
3097,NYSC Member Who Died In Fatal Accident On His Way To Imo Buried Amidst Tears,mezynaija,3,318,3:00pm,"Jul 10, 2017",NYSCDB
3098,Batch A Stream 2 Any Hope This Week?,fortunate007,6,773,2:41pm,"Jul 10, 2017",NYSCDB
3099,Vacancy In Abuja,zex1515,0,196,1:05pm,"Jul 10, 2017",NYSCDB
3100,Vacancy In Awka For The Position Of  A General Manager In A Leading Oil And Gas,zex1515,0,166,12:55pm,"Jul 10, 2017",NYSCDB
3101,Corp Member In Smart Corper Uniform,demefa,14,1375,12:31pm,"Jul 10, 2017",NYSCDB
3102,Vacancies For NYSC Corp Members In Abuja,zex1515,0,204,11:33am,"Jul 10, 2017",NYSCDB
3103,2017 Nysc Batch A Stream 2 Cries Out,Mahmood49,10,1189,10:09am,"Jul 10, 2017",NYSCDB
3104,My First Alawi,corpa247,7,460,9:54am,"Jul 10, 2017",NYSCDB
3105,How Corpers Can Maximize The Benefits Of NYSC With Self-improvement,Kunlexity,0,211,9:43am,"Jul 10, 2017",NYSCDB
3106,Corpers Sleep Outside As Lagos NYSC Camp Becomes Overcrowded (Photos),Specialspesh,131,39574,7:09am,"Jul 10, 2017",NYSCDB
3107,Help An Anambra State Corper Change Zone,henro4niger,10,647,10:11pm,"Jul 09, 2017",NYSCDB
3108,Payment For States For Corp Members,Onyidamola,7,551,9:52pm,"Jul 09, 2017",NYSCDB
3109,Corper Dies In Accident On His Way To Imo State For PPA,mezynaija,64,29890,7:15pm,"Jul 09, 2017",NYSCDB
3110,Check Out This Viral Photo Of Rihanna Rocking NYSC Top (photo),ChuzzyBlog,5,593,6:10pm,"Jul 09, 2017",NYSCDB
3111,Nysc 2017 Batch A Redeployment,lolu007,0,200,2:51pm,"Jul 09, 2017",NYSCDB
3112,Hilarious Photo Of Tall Male Corps Member And Short Female Corps Member,Freeman50,3,492,2:27pm,"Jul 09, 2017",NYSCDB
3113,Throwback Photo Of Bovi,visijo,0,243,1:25pm,"Jul 09, 2017",NYSCDB
3114,How To Venture Into A Legitimate And A Lucrative Business,nigerianscandal,2,221,12:27pm,"Jul 09, 2017",NYSCDB
3115,Ogun Corpers Sensitizes Motorists On Service Delivery,daseento,3,415,11:33am,"Jul 09, 2017",NYSCDB
3116,Rccf Family House Abeokuta,Gewezzy1,2,412,7:38am,"Jul 09, 2017",NYSCDB
3117,Reduce Your Blood Pressure Without Drugs,chijuliet,0,273,6:49am,"Jul 09, 2017",NYSCDB
3118,Please Who Knows Any Company In Port Harcourt That Can Accept A Youth Corper.,lordjack,0,325,6:47am,"Jul 09, 2017",NYSCDB
3119,Love And Sacrifice,xchiz,0,221,5:52am,"Jul 09, 2017",NYSCDB
3120,Room Self Contain In Imo State For Corp Members,Nio97,0,212,9:30pm,"Jul 08, 2017",NYSCDB
3121,Experienced Teachers Wanted,a2zconsult,3,254,9:25pm,"Jul 08, 2017",NYSCDB
3122,"Tall Male Corper & Short Female Corper: ""The APC We Have Vs APC We Voted For""",PapiNigga,66,50399,5:57pm,"Jul 08, 2017",NYSCDB
3123,NYSC Please Talk To Us(pcm) On Batch A Stream II Camping,Tommy3750,5,876,11:44am,"Jul 08, 2017",NYSCDB
3124,Payment For States For Corp Members,Onyidamola,0,270,10:38am,NA,NYSCDB
3125,In Need Of Ppa In Port Harcourt O,emyboy94,6,437,9:00am,"Jul 08, 2017",NYSCDB
3126,"2017 Batch A, Kebbi Corper. Let's Meet Here",Mrsecman,30,1812,12:11am,"Jul 08, 2017",NYSCDB
3127,Throwback Photo Of Comedian Bovi As A NYSC Corper In 2003,corpersforum,4,545,10:18pm,"Jul 07, 2017",NYSCDB
3128,Senate Approves Noun For Nysc,tilbaj,2,303,10:16pm,"Jul 07, 2017",NYSCDB
3129,A nairalander's cds group Career Talk Sensitization,kushercain,2,283,8:33pm,"Jul 07, 2017",NYSCDB
3130,Female Youth Corpers Needed Female Youth Corpers Needed At Zoom Logistics Ltd  P,zoomlogistics,0,227,5:49pm,"Jul 07, 2017",NYSCDB
3131,In Need Of 2 Male & 1 Female Corper,sysgiant,0,257,5:31pm,"Jul 07, 2017",NYSCDB
3132,Photo Of A Male Corper Staring At His Female Camp Mate Goes Viral,noetic5,75,74152,4:19pm,"Jul 07, 2017",NYSCDB
3133,Awka South Female Roommate Wanted,Jennifer300,0,240,10:31am,"Jul 07, 2017",NYSCDB
3134,NYSC 2016B Corps Member,Amarachi07,0,234,12:02am,"Jul 07, 2017",NYSCDB
3135,Allawee Increments,kaywon22,9,1334,10:03pm,"Jul 06, 2017",NYSCDB
3136,Redeployment After Camp,Dumte,0,254,7:15pm,"Jul 06, 2017",NYSCDB
3137,Thinking Beyond NYSC For Nigerian Youths,crystalmack2017,3,390,2:56pm,"Jul 06, 2017",NYSCDB
3138,What Of NYSC Pension? A Comedy That Will Make Your Day,corpersforum,0,266,10:57am,"Jul 06, 2017",NYSCDB
3139,Nysc Batch A 2017 Update: How To Correct Your Date Of Birth On The NYSC Platform,eventsms,47,14011,10:30am,"Jul 06, 2017",NYSCDB
3140,Orientation (camping) Date For 2017 A Stream 2,ZestAri,4,1231,9:25am,"Jul 06, 2017",NYSCDB
3141,"Msc Program In ESUT & EBSU, Which One Is Faster?",desoul2004,0,244,1:21am,"Jul 06, 2017",NYSCDB
3142,"Popular American Songstress, Rihana, A Corper?",Dottune,3,429,10:42pm,"Jul 05, 2017",NYSCDB
3143,NYSC 2017 A: Documents & Stuffs I Used In Camp - Don't Repeat My Mistakes,ZestAri,0,574,9:49pm,"Jul 05, 2017",NYSCDB
3144,7 Possible Reasons Why NYSC 2017 Batch A Stream II Camping Date Is Delayed,corpersforum,11,1664,7:48pm,"Jul 05, 2017",NYSCDB
3145,"NYSC 2017 Batch A Stream II Delay, See What People Are Saying About",corpersforum,6,859,6:09pm,"Jul 05, 2017",NYSCDB
3146,Rhinoceros Modelling Tools,AlzCorp,2,189,3:04pm,"Jul 05, 2017",NYSCDB
3147,Adamawa B16 Stream 2 Come Here!!!,Nobody,54,1747,2:39pm,"Jul 05, 2017",NYSCDB
3148,NYSC Duration Might Be Shortened As Senate Amends NYSC Act,Stellruby,5,1195,12:59pm,"Jul 05, 2017",NYSCDB
3149,Re. 2017 Batch A Stream 2,snopzy,4,1428,8:45am,"Jul 05, 2017",NYSCDB
3150,Stream Two Let Discuss,poh10,14,1340,8:42am,"Jul 05, 2017",NYSCDB
3151,See Reasons Why NYSC 2017 Batch A Stream II Camping Date Is Delayed,Emmyloaded,10,3332,8:41am,"Jul 05, 2017",NYSCDB
3152,Nysc Batch A Stream 2 2017 Date Announce,oliviablog,6,2731,8:40am,"Jul 05, 2017",NYSCDB
3153,Nysc Batch A Stream 2 2017,sameguns,6,1177,8:39am,"Jul 05, 2017",NYSCDB
3154,A Nairalander's Personal CDS Project,mizthorlu,8,297,7:14am,"Jul 05, 2017",NYSCDB
3155,Free Web Design For 50 Persons Only,ezecy,7,278,6:21am,"Jul 05, 2017",NYSCDB
3156,"2017 Batch A Stream 1 Posted To Oyo State, Let's Meet Here",Chriswazo,114,4200,11:05pm,"Jul 04, 2017",NYSCDB
3157,Remobilization,genychi,12,681,9:16pm,"Jul 04, 2017",NYSCDB
3158,How Corpers Can Maximize The Benefits Of NYSC With Self-investment.,Opinionated,0,281,2:51pm,"Jul 04, 2017",NYSCDB
3159,How To Make NYSC Break Silence,olabodedavid,0,347,9:00am,"Jul 04, 2017",NYSCDB
3160,Ipmp Vs Nim,Gmajor,0,250,8:25am,"Jul 04, 2017",NYSCDB
3161,"Corpers, Grab This Opportunity Now!",Nobody,0,226,6:55pm,"Jul 03, 2017",NYSCDB
3162,Your Best Option For Quality And Affordable NYSC Kits In One Place.,courseadivsor,0,232,12:19pm,"Jul 03, 2017",NYSCDB
3163,"Nigerian Corpers Of Nowadays, How The Ladies Are",lacemose,2,548,8:42am,"Jul 03, 2017",NYSCDB
3164,Can I Practice Boxing At The   NYSC Sports Festival.,AWHOMEJI,0,252,8:28am,"Jul 03, 2017",NYSCDB
3165,How NYSC Changed My View Of The North.,Chriswazo,226,27881,4:28am,"Jul 03, 2017",NYSCDB
3166,Study And Work In Turkey,IES1,2,308,11:01pm,"Jul 02, 2017",NYSCDB
3167,Attention Corps Members/prospective Corps Members: Want To Earn Some Extra Cash?,mimiy05,0,213,7:35pm,"Jul 02, 2017",NYSCDB
3168,.,Segunagagu,0,245,11:07pm,"Jul 01, 2017",NYSCDB
3169,Get Redeployed Within A Week For Batch A Stream 1 Corpers Only,sesanolu,0,232,9:54pm,"Jul 01, 2017",NYSCDB
3170,"Father Of Late Corper, Ifedolapo Oladepo Drags FG, NYSC To Court, Demands N100m",dammy13,110,30954,6:14pm,"Jul 01, 2017",NYSCDB
3171,Houses And Accomodations To Let For Corp. Members In Enugu.,megamindmaster,30,2159,4:26pm,"Jul 01, 2017",NYSCDB
3172,"He Is A Serving Corp Member,which Professional Course Would U Recommend For Him",Cation25,3,458,4:09pm,"Jul 01, 2017",NYSCDB
3173,Is She The Tallest Corper,just2endowed,13,1212,10:18am,"Jul 01, 2017",NYSCDB
3174,NYSC Empowers Physically Challenged Persons With Wheelchairs In Ondo [photos],dammy13,23,5177,5:13am,"Jul 01, 2017",NYSCDB
3175,Attend Python Classes In Lagos. 100% Practical Training 50% Discount On Phyton,mikel11111,2,358,4:14pm,"Jun 30, 2017",NYSCDB
3176,Graduate Employability Programme Conference,icanig,0,218,3:59pm,"Jun 30, 2017",NYSCDB
3177,Employers' Discrimination Of HBV And HCV Positive Individuals And It's Solution.,YourPHYSICIANN,0,264,3:59pm,"Jun 30, 2017",NYSCDB
3178,Research Assistant Jobs In Nigeria: Sign Up Now!,Researchclue,0,270,10:59am,"Jun 30, 2017",NYSCDB
3179,How Corpers and Ex-Copers Can Get 3-10million Loan Grant-sterling Bank,pendusky,15,4194,11:48pm,"Jun 29, 2017",NYSCDB
3180,SUSSEX University Partners NYSC On Youth Development,corpersforum,2,318,3:07pm,"Jun 29, 2017",NYSCDB
3181,Please Fellow Corpers Your Help Is Needed,jwax,3,397,2:50pm,"Jun 29, 2017",NYSCDB
3182,Skill Acquisition Vs Salary V4,afoson,0,253,1:27pm,"Jun 29, 2017",NYSCDB
3183,Corp Member Blasted For Trying To Defend NYSC,KOKSNATION,0,417,1:14pm,"Jun 29, 2017",NYSCDB
3184,The Madison And Park (M&P) National Youth Service Programme,myrrtle,0,271,11:30am,"Jun 29, 2017",NYSCDB
3185,"Bayelsa Corper Shot Dead, His Phone And Wallet Stolen (Graphic Photos)",ObiOmaMu,76,15068,12:23am,"Jun 29, 2017",NYSCDB
3186,FG Approves Enrollment Of NYSC Members Into NHIS,olajay86,3,531,7:30pm,"Jun 28, 2017",NYSCDB
3187,Unable To Print My Relocation Letter Please Help,Mighty001,2,447,5:28pm,"Jun 28, 2017",NYSCDB
3188,Biogas Production: A Skill Every Corper Should Acquire Before P.o.p (pics+video),GoGreenNaija,32,1353,4:48pm,"Jun 28, 2017",NYSCDB
3189,The Rate Of Unemployment In Nigeria Gives Me Sleepless Night - Aliko Dangote,oliviablog,2,282,1:41pm,"Jun 28, 2017",NYSCDB
3190,An Open Letter To The Presidency On The Nysc Scheme,actElijah,3,310,11:52am,"Jun 28, 2017",NYSCDB
3191,Nysc Debunks Reports Claiming A Corp Member Was Killed In Bayelsa,Nobody,28,4202,10:12am,"Jun 28, 2017",NYSCDB
3192,NYSC: Important Things To Know,abtallest24,12,673,6:49am,"Jun 28, 2017",NYSCDB
3193,Training And Investment Opportunity For You,CellTabRepairs,39,2838,8:22pm,"Jun 27, 2017",NYSCDB
3194,High Returns Service Business For You!,CellTabRepairs,20,1553,8:12pm,"Jun 27, 2017",NYSCDB
3195,NYSC Member Shot Dead By Armed Robbers In Bayelsa (graphic Photos),dammy13,7,386,5:44pm,"Jun 27, 2017",NYSCDB
3196,Female Roommates In Anambra State,Jennifer300,2,422,5:15pm,"Jun 27, 2017",NYSCDB
3197,One Of The Effective Means Federal Govt Can Tackle Unemployment,akblings,4,224,4:32pm,"Jun 27, 2017",NYSCDB
3198,Edo State Corper.,irepbdg,0,185,3:58pm,"Jun 27, 2017",NYSCDB
3199,Marketer Need For Dimow Yello Garri,Pastorayojide,0,172,12:11pm,"Jun 27, 2017",NYSCDB
3200,Learning A Skill At NYSC? Then Optimize It For For All To See It Online,saxfreak,0,212,8:56am,"Jun 27, 2017",NYSCDB
3201,How Do The Best Company Hire? Konga CEO Speaks:,FarmersWealth,0,249,2:17am,"Jun 27, 2017",NYSCDB
3202,Nysc Medical Fitness Report,Success90,2,448,8:39pm,"Jun 26, 2017",NYSCDB
3203,FCT Abuja Corpers 2017 Batch A,shirley26,7,586,11:22am,"Jun 26, 2017",NYSCDB
3204,What If I Travel Out During My NYSC?,Poliporpor,14,1386,9:56am,"Jun 26, 2017",NYSCDB
3205,Even Some NYSC Corps Members Can't Recite States And Capitals,amJoe,4,267,5:45am,"Jun 26, 2017",NYSCDB
3206,Nysc 2017 Batch A Redeployment,sesanolu,0,176,8:48pm,"Jun 25, 2017",NYSCDB
3207,Change Of PPA And Redeployment Made Easy.,VeniJu,0,260,7:45pm,"Jun 25, 2017",NYSCDB
3208,Every Body Should See This,DeBlessedOne,3,353,6:22pm,NA,NYSCDB
3209,"An Open Letter To The Presidency, The Director General Of Nysc And The Concerned",Kindluv3,3,464,6:21pm,"Jun 25, 2017",NYSCDB
3210,Different Ways On How To Earn Money To Your Payoneer Account,nigerianscandal,0,190,5:29pm,"Jun 25, 2017",NYSCDB
3211,Rivers Female Corper Helps Boy Who Hawks Vegetables On The Streets (Photos),Amagite,94,30103,2:05pm,"Jun 25, 2017",NYSCDB
3212,Any NGO Or Philantropist That Can Fund The Construction Of A Public Toilet.,HomeTutor1,0,172,9:20am,"Jun 25, 2017",NYSCDB
3213,"NYSC ICT CDS, Trains The Students Of All Public Schools On ICT/Internet Culture",FraNKAPP,18,4000,2:42pm,"Jun 24, 2017",NYSCDB
3214,NYSC Member Helps A Little Boy She Saw Hawking On The Streets To Get Scholarship,ugosonics,0,241,8:40am,"Jun 24, 2017",NYSCDB
3215,Corper Poses With His Mother Who Sold Pap To Educate Him (Photos),LubeyNaijaBlog,99,17487,11:30pm,"Jun 23, 2017",NYSCDB
3216,NYSC Notice To 2017 Batch ‘A’ (stream One) Corps Members,myjobsfinder,3,495,11:19pm,"Jun 23, 2017",NYSCDB
3217,Please Help Me To Relocate If You Can,Bari22,13,647,5:44pm,"Jun 23, 2017",NYSCDB
3218,Redeploy To Any State Of Your Choice Within One Week,graychuks,9,608,4:42pm,"Jun 23, 2017",NYSCDB
3219,Female Corper Room Mate Needed In Abuja,Annyta813,0,222,4:19pm,"Jun 23, 2017",NYSCDB
3220,Ramadan Kareem In The Air. . .,VeriteMFBank,0,183,3:17pm,"Jun 23, 2017",NYSCDB
3221,Performing Acts In Niger State Turn Up!!!!,jargz,0,201,2:21pm,"Jun 23, 2017",NYSCDB
3222,Can I Redeployed From My Present PPA To Another PPA In Different State.,teedutch,3,255,1:57pm,"Jun 23, 2017",NYSCDB
3223,NYSC Meet Up Group,Dacron,10,493,1:56pm,"Jun 23, 2017",NYSCDB
3224,Getting Ready For Ebonyi State,Naavah,13,1182,1:29pm,"Jun 23, 2017",NYSCDB
3225,HSE Training At Discounted Price For Corpers!!!,Kevronconsultin,2,315,11:35am,"Jun 23, 2017",NYSCDB
3226,Corp Member In Benue State.,hoyze24,0,203,9:33am,"Jun 23, 2017",NYSCDB
3227,Corpers Sensitize Secondary School Students About HIV In Ogun (Photos),daseento,66,15458,7:25am,"Jun 23, 2017",NYSCDB
3228,Sensitization,antiv,0,182,5:32am,"Jun 23, 2017",NYSCDB
3229,Nysc 2017 Batch A Redeployment,sesanolu,0,227,12:15am,"Jun 23, 2017",NYSCDB
3230,Nysc 2017 Accomodation For Kwara Corpers,Onatolu39,0,186,11:06pm,NA,NYSCDB
3231,Nysc 2017 Batch A Stream 2,jamesfadairo,4,1240,8:58pm,"Jun 22, 2017",NYSCDB
3232,NYSC,FraNKAPP,2,263,8:29pm,"Jun 22, 2017",NYSCDB
3233,"Corper Beaten By Government College Ibadan Staff, His Lips Broken (Photos)",kayola11,109,44106,6:00pm,"Jun 22, 2017",NYSCDB
3234,Nysc Members Needed Urgently,zoomlogistics,2,389,2:22pm,"Jun 22, 2017",NYSCDB
3235,Nysc Members Needed Urgently,zoomlogistics,0,209,2:18pm,"Jun 22, 2017",NYSCDB
3236,"NYSC And The Lies Of Redeployment, A Case Study Of Adamawa State",AyamStarch,12,1269,12:53pm,"Jun 22, 2017",NYSCDB
3237,"An Open Letter To The Presidency, The Director General Of Nysc And The Concerned",Kindluv3,0,182,12:40pm,"Jun 22, 2017",NYSCDB
3238,Female IMSU Graduate And Corper Dies In Jos After Catching Cold. Photos,PrettyCrystal,176,32072,12:27pm,"Jun 22, 2017",NYSCDB
3239,See The Biggest Secret Of Making Money On Internet,abisco20,0,165,8:45am,"Jun 22, 2017",NYSCDB
3240,"Finally, NYSC Remember Gombe State May Allowee On June 21.",slimbowwow,3,263,8:18am,"Jun 22, 2017",NYSCDB
3241,Save Plateau Corps Members,ridbay2,2,237,4:43am,"Jun 22, 2017",NYSCDB
3242,Earn Over $5000 Within 6 Months With Cpi,samcad,3,207,8:15pm,"Jun 21, 2017",NYSCDB
3243,"Free ICT Training| Abuja| July 24-28th| AI, Android, Cyber Security, Dev Ops",nidoa,0,168,5:12pm,"Jun 21, 2017",NYSCDB
3244,Monthly Allowance: Save Plateau Corpers,yahyus02,0,219,4:34pm,"Jun 21, 2017",NYSCDB
3245,"See What’s Going Down In Lagos On Saturday, 15th Of July, 2017",metimah,0,228,4:09pm,"Jun 21, 2017",NYSCDB
3246,Marketing Job Opportunity,KakiP,0,150,2:25pm,"Jun 21, 2017",NYSCDB
3247,"Skills Acquisition Training @ Buruku (personal Cds,obeten, Hycienth) Bn/16b/0357",hycienthkizito,3,215,9:26pm,"Jun 20, 2017",NYSCDB
3248,NYSC Notice To 2017 Batch 'A' (stream One) Corps Members,AchieversSquare,0,271,9:18pm,"Jun 20, 2017",NYSCDB
3249,Digital Marketing Training - The Practical Class,rukkieo,0,148,6:18pm,"Jun 20, 2017",NYSCDB
3250,Access Bank Payday Advance,abdulmumini60,0,1823,5:58pm,"Jun 20, 2017",NYSCDB
3251,My Steamy Office Sex With A Beautiful Female Youth Corper - Man Narrates Experie,9jacex,0,537,4:27pm,"Jun 20, 2017",NYSCDB
3252,Vacancy For Trainee Engineer (NYSC ONLY),ZipAutomations,0,184,4:17pm,"Jun 20, 2017",NYSCDB
3253,Study In China... Admission Open @an Affordable Tuition & Accommodation Fee.,Jerryjabani,0,149,11:30am,"Jun 20, 2017",NYSCDB
3254,Monthly Allowance: Save Plateau Corpers,frankijege,2,300,11:10am,"Jun 20, 2017",NYSCDB
3255,Stream 2 Nysc Update,fortunate007,4,746,10:57am,"Jun 20, 2017",NYSCDB
3256,Get Fully Functional Website That Streamline And Strengthen Your Business,bimsol,14,664,10:42am,"Jun 20, 2017",NYSCDB
3257,Hurry About 24hrs To The Quest....... Best Answer Earn 2500# Worth Of Airtime,eyiwunmi53,2,298,10:39am,"Jun 20, 2017",NYSCDB
3258,Arise O Compatriots,ovoopf,0,161,4:21am,"Jun 20, 2017",NYSCDB
3259,9 Jobs You Can Do While Waiting For Your NYSC Posting,sainttobs,0,321,1:46am,"Jun 20, 2017",NYSCDB
3260,Protest Looms As Gombe NYSC Corp Members Accuse State Co. Over Unpaid Allowance,stingged,3,202,12:01am,"Jun 20, 2017",NYSCDB
3261,6 Grand Opportunities You Shouldn’t Miss As A NYSC Corp Member,EazyFrenzy,4,999,11:47am,"Jun 19, 2017",NYSCDB
3262,Start Your Career In Real Estate,jessyb,0,212,10:51am,"Jun 19, 2017",NYSCDB
3263,In Need Of NYSC Corp Members -abuja,coconuthead,2,303,8:28am,"Jun 19, 2017",NYSCDB
3264,NYSC 2017 Batch A (stream I) Correction Of Names Important Notice To All Pcms,naijaunion,0,255,7:48am,"Jun 19, 2017",NYSCDB
3265,Earn 200k At Reputable Firms And Get Your CV Rewritten For You.,Nobody,0,169,7:46am,"Jun 19, 2017",NYSCDB
3266,NYSC Corp Members Needed In A Pharmaceutical Company.,libracinlagos,0,203,7:41am,"Jun 19, 2017",NYSCDB
3267,Get Trained On Website Design/blogging During NYSC-earn Huge Amount.,Funeyo,0,202,6:25pm,"Jun 18, 2017",NYSCDB
3268,Edo State Prospective Corps Members Batch A 2016,beshiman,4,473,6:22pm,"Jun 18, 2017",NYSCDB
3269,"Now That NYSC Is A Done Deal, What Next? (how To Prosper After NYSC",Exemplary,0,238,4:55pm,"Jun 18, 2017",NYSCDB
3270,Do Young Female Graduates Really Knows What Is Hustling,begwong,4,286,4:24pm,"Jun 18, 2017",NYSCDB
3271,Corper Dies In Accident In Jos On His Way To His PPA. Photos,ChangeIsCostant,116,39976,2:00pm,"Jun 18, 2017",NYSCDB
3272,How Paint Is Made...,paintworld,2,460,10:13am,"Jun 18, 2017",NYSCDB
3273,Samples Of NYSC Fitness Certificate,Samhetalks,10,2598,10:09am,"Jun 18, 2017",NYSCDB
3274,Ar U Close To Unilag? Free Empower-tech Training Close To You...,makaveliii02,3,302,10:19pm,"Jun 17, 2017",NYSCDB
3275,How Do I Get To Adamawa From Ekiti State.,TEMINIKANSOSO,17,643,8:52pm,"Jun 17, 2017",NYSCDB
3276,My First Experience Outside Orientation Camp,Samfigo1,0,430,6:20pm,"Jun 17, 2017",NYSCDB
3277,Letter Of Request For Youth Corper To Serve In Organization,acafelnigltd,6,23551,5:08pm,"Jun 17, 2017",NYSCDB
3278,Enugu Corpers Let's Meet Here,Onyeasi,17,711,10:30am,"Jun 17, 2017",NYSCDB
3279,A Corp Member Died Of Hunger?,slimbowwow,14,1125,9:45am,"Jun 17, 2017",NYSCDB
