sn,Post Title,Author,Post Count,View Count,Time,Date,Section
2931,The Network Meet-up In Abuja. FREE,HYEP1,0,142,1:07pm,"Sep 11, 2017",Science
2932,GLOBACOM!!!! I Have A Site Available Where You Can Install Your Network Mast Ooo,1StopRudeness,9,333,12:09pm,"Sep 11, 2017",Science
2933,Pcb Order From Easyeda.com,legendsergio,0,89,11:51am,"Sep 11, 2017",Science
2934,Ten Ways The Body Reacts To Deadly Extremes,Knighttemplar,16,647,11:28am,"Sep 11, 2017",Science
2935,Facebook Now Allows People To Raise Funds Via The Social Network Giant (PHOTOS),argob44,2,186,10:57am,"Sep 11, 2017",Science
2936,Do More With Firstbank USSD*894# Quick Banking,technative,0,161,10:07am,"Sep 11, 2017",Science
2937,Search Engine Optimization Post,drillseo,0,115,8:51am,"Sep 11, 2017",Science
2938,2months Old 4G LTE SPECTRANET For Sale In Lagos.(pic),lukaay,0,152,7:59am,"Sep 11, 2017",Science
2939,Danger Behind Smoking Shisha,ehardetola,3,254,12:23am,"Sep 11, 2017",Science
2940,How To Create An Online Store,Orpe7,0,144,11:24pm,"Sep 10, 2017",Science
2941,Managed IT Infrastructure Service Providers India?,allianceproit,2,183,3:23pm,"Sep 10, 2017",Science
2942,Imported Medical/first Aid Training Models (manikins) In Lagos,ascent,0,140,8:19pm,"Sep 09, 2017",Science
2943,ICT: Expert Urges Africa To Replicate India's Model,Vikky014,0,167,5:32pm,"Sep 09, 2017",Science
2944,"Apple Iphone 8: Release Date September 12, Reviews And Specifications",Segibambo,0,245,5:30pm,"Sep 09, 2017",Science
2945,All You Need To Know About The Samsung Galaxy Note 8,Segibambo,0,167,5:21pm,"Sep 09, 2017",Science
2946,9 Things You Didn't Know Were Invented By Women,Aldebaran,9,429,12:36pm,"Sep 09, 2017",Science
2947,"Introducing HollaNow 1.0, A Smart Phonebook For Nigerians",lykeiyke,0,163,11:38am,"Sep 09, 2017",Science
2948,"This Company Is Ready To Pay You $500,000 If You Can Hack Whatsapp",fidalgo19,0,242,10:12am,"Sep 09, 2017",Science
2949,Meet Nigerian Born Facebook Engineer Olaoluwa Okelola From Oyo State,OYO4sure,4,250,9:26am,"Sep 09, 2017",Science
2950,Who Name Hurricanes?  Why Is This Storm Called Irma,aigjoey,0,248,7:32am,"Sep 09, 2017",Science
2951,New MTN Hourly Data Plans Activation Codes (youtube Video Packs),KimWooBin,0,235,12:56am,"Sep 09, 2017",Science
2952,Android Vs Ios: Battle For Supremacy,enny66,4,265,11:05pm,"Sep 08, 2017",Science
2953,How To Get Real Human Twitter Followers For Free,zillapile,0,179,9:28pm,"Sep 08, 2017",Science
2954,High Speed Berlinlasers Green Line Laser Alignment,aicnien,0,127,4:01pm,"Sep 08, 2017",Science
2955,Google In Talks To Buy HTC,Mobiletori,0,176,3:46pm,"Sep 08, 2017",Science
2956,NITDA Cancels 2016/2017 Scholarship Selection Process,technative,2,171,3:21pm,"Sep 08, 2017",Science
2957,If the earth is round are people/things towards the south standing upside down,Barondenigeria,2,278,2:31pm,"Sep 08, 2017",Science
2958,Video Camera Forsale At A Cheap Price. 20k..,anzi,0,189,12:15pm,"Sep 08, 2017",Science
2959,Camera Forsale At A Very Cheap Price. 20k.,tobeeh,0,185,11:43am,"Sep 08, 2017",Science
2960,solar lantern with multi functions.,Ken4reel,20,942,10:55am,"Sep 08, 2017",Science
2961,"Mobile Phone Does Not Cause Cancer, NCC",technative,0,138,10:49am,"Sep 08, 2017",Science
2962,Telecoms Contributes N1.5tn To GDP As Nigeria Economy Bounces Back,technative,0,109,10:28am,"Sep 08, 2017",Science
2963,"Vtu Agents Needed Nationwide , Airtime And Data Top",ucdeboy011,2,197,8:06am,"Sep 08, 2017",Science
2964,Omolabake Adenle Built A Software On African Languages,sarrki,82,16447,7:50am,"Sep 08, 2017",Science
2965,How To Use Your Mobile Phone To Open A Zenith Bank Account,Solidarity9490,0,262,9:53pm,"Sep 07, 2017",Science
2966,"How To Block MTN, Airtel, Glo Or Etisalat From Sending You Unsolicited Messages",Solidarity9490,0,217,9:27pm,"Sep 07, 2017",Science
2967,Andela Fellowship Cycle XXVII Interview..,chemistry157,0,192,9:21pm,"Sep 07, 2017",Science
2968,An Easy Way Of Backing Up Your Phone Contacts Free Of Charge.,LinuxPiusChun,0,182,5:56pm,"Sep 07, 2017",Science
2969,Easy Step By Step Guide To Install Kali Linux Under Vmware Workstation.,LinuxPiusChun,0,172,5:37pm,"Sep 07, 2017",Science
2970,This Pen-like Device Can Detect Cancer In A Matter Of Seconds,Mobiletori,0,143,4:26pm,"Sep 07, 2017",Science
2971,India Stakes Over $10B Billion In Africa; Seeks More Investment Opportunities,technative,0,140,2:50pm,"Sep 07, 2017",Science
2972,Regulatory And Disruptive Challenges For The NCC,technative,0,168,1:09pm,"Sep 07, 2017",Science
2973,Dream World And The Space Of LIFE,ivysunday,0,142,11:15am,"Sep 07, 2017",Science
2974,Download Over 170 Ebooks,legalweb,20,1292,10:57am,"Sep 07, 2017",Science
2975,"To Transform, Nigerian Government Must Commit To STI",technative,0,124,10:46am,"Sep 07, 2017",Science
2976,I Davido Set To Drop New Hit With Foreign Artist,bicon1,0,112,9:42am,"Sep 07, 2017",Science
2977,How To Download Free Software Using Utorrent,LinuxPiusChun,0,157,9:38am,"Sep 07, 2017",Science
2978,Azure Cloud Certified Partners Companies In India?,allianceproit,0,122,6:35am,"Sep 07, 2017",Science
2979,Essentials Information About Battery,ehardetola,0,173,10:33pm,"Sep 06, 2017",Science
2980,Three Ways To Secure Your Facebook Account,zillapile,0,173,10:08pm,"Sep 06, 2017",Science
2981,Top 10 Battery Saver Apps,tmerlin,0,152,8:51pm,"Sep 06, 2017",Science
2982,"Pitch For $1,000 At The Civic Innovation Lab’s Sdgs Pitch And Grill",jazmynefrances,22,5787,8:15pm,"Sep 06, 2017",Science
2983,2017 Best Smartphones With Water Resistant Technology,peterakpanumo,0,230,7:08pm,"Sep 06, 2017",Science
2984,Wandering Crocodile Captured On The Street Of Lagos (Video),lacemose,87,63736,5:15pm,"Sep 06, 2017",Science
2985,How To Use Your Iphone As A Webcam,Solidarity9490,0,142,4:37pm,"Sep 06, 2017",Science
2986,Request A Ride And Get To Your Destination In Minutes With Matatu,Mahyor227,0,126,2:59pm,"Sep 06, 2017",Science
2987,V-xchange: Nano Credit Loans On The Go,Mahyor227,0,126,2:31pm,"Sep 06, 2017",Science
2988,Earn A Stable Income Working On Workclick,Mahyor227,0,183,2:25pm,"Sep 06, 2017",Science
2989,"Huawei Beats Apple, Is Now Second In Global Smartphone Sales",Mobiletori,2,189,1:06pm,"Sep 06, 2017",Science
2990,My Infinix Joypad Is Infested With Virus. Pls I Need Help,Chibyke4real,2,111,11:47am,"Sep 06, 2017",Science
2991,Regulatory And Technology Challenges For The NCC,technative,0,109,11:20am,"Sep 06, 2017",Science
2992,Humanity Vs Technology,Nobody,0,131,11:05am,"Sep 06, 2017",Science
2993,"To Transform, Nigerian Government Must Commit To STI",technative,0,113,10:54am,"Sep 06, 2017",Science
2994,Secret Conversations On Facebook Messenger – How To Send Secret Messages,infotimeline,2,241,10:28am,"Sep 06, 2017",Science
2995,Control Your ANDROID Phone From PC (airdroid),pluxnet,3,861,10:27am,"Sep 06, 2017",Science
2996,Infinix Mobility Brings Cinema To Your Palms With HOT 5,technative,3,153,10:23am,"Sep 06, 2017",Science
2997,Book For Schematics And Printed Circuit Board (PCB) Design,digitaladvert,0,163,6:16am,"Sep 06, 2017",Science
2998,How To Install Hotel Keycard,innocentchuks,2,132,6:12am,"Sep 06, 2017",Science
2999,Nigerian Engineer Develops Home Grown Speed Limiting Device,Deejayolu,0,137,5:06am,"Sep 06, 2017",Science
3000,Electronic Design,sirxbit,4,304,11:52pm,"Sep 05, 2017",Science
3001,"Voyager 1, Humanity's Farthest Spacecraft, Marks 40 Years In Space",kennedyugo,0,197,8:35pm,"Sep 05, 2017",Science
3002,Android Oreo Review: Google Builds A Better OS,sainttobs,4,231,6:46pm,"Sep 05, 2017",Science
3003,NSE Deploys Nasdaq’s SMARTS Technology Surveillance Solution To Strengthen Marke,technative,0,93,5:21pm,"Sep 05, 2017",Science
3004,How To Transfer Files Between Pc/laptop And Android Using Wifi,alltechspot7,2,174,5:19pm,"Sep 05, 2017",Science
3005,"FPG Technologies, Quest Host Customers To ‘join The Innovation’ Forum",technative,0,95,3:48pm,"Sep 05, 2017",Science
3006,Clear Targeting Tool Of Berlinlasers Green Dot Laser Alignment,aicnien,0,99,3:12pm,"Sep 05, 2017",Science
3007,Build Mobile Apps For Yourself And Clients Without Coding Or Technical Skill,Appsimplified,0,154,12:17pm,"Sep 05, 2017",Science
3008,"Ispon Warns Nimc, Npc, Nis On Using Foreign It Companies Against National Intere",technative,2,120,11:09am,"Sep 05, 2017",Science
3009,NITDA Insists On Local Content For Npower Implementation,technative,0,112,10:30am,"Sep 05, 2017",Science
3010,Learn Software Testing Free And Get Job Opportunities,yinkay007,2,227,9:59am,"Sep 05, 2017",Science
3011,"Ifa 2017 Highlights: A 400gb Memory Card, An 8k Tv And More",Concaholic,0,505,9:12am,"Sep 05, 2017",Science
3012,How Drones Where Invented,howtech,0,177,7:18am,"Sep 05, 2017",Science
3013,How To Open A Zenith Bank Account On Your Mobile Device With USSD Code.,VastFinder,2,2341,11:37pm,"Sep 04, 2017",Science
3014,Cyber Bullying - The Nigerian Case Study (nairaland & Facebook),Segibambo,3,184,9:15pm,"Sep 04, 2017",Science
3015,Promo Promo Promo Get A Cheap Blog For 3k,wendyberry,0,101,8:58pm,"Sep 04, 2017",Science
3016,Ongoing Local Industrial Tricycle Production  At NEDDI,bonddemibi,0,121,4:01pm,"Sep 04, 2017",Science
3017,Genuine Work With Glass Lens Green Laser Line Generator,aicnien,0,105,3:40pm,"Sep 04, 2017",Science
3018,Increase Your Phone Internal Memory Without SD-CARD,zillapile,0,267,3:36pm,"Sep 04, 2017",Science
3019,Large Format Printer For Sale,omoghana22,0,104,1:01pm,"Sep 04, 2017",Science
3020,Can I Download Latest Ios 11 On Iphone 6S?,Salim9191,0,109,10:55am,"Sep 04, 2017",Science
3021,Tecno Y4 For Sale Or Swap With Small Android,Djbond,2,278,10:45am,"Sep 04, 2017",Science
3022,GPS For Sale,ehix89,0,134,8:58am,"Sep 04, 2017",Science
3023,"NigComSat-1, Nigeria's Satellite In The Orbit: What Is The Situation Now?",DjAndroid,95,15954,8:12am,"Sep 04, 2017",Science
3024,18 Reasons Your Facebook Account Got Blocked,AdekunleSegun,6,8718,6:45am,"Sep 04, 2017",Science
3025,Are You Selling Or Buying Bitcoin...click Here,AGISONLINE,11,932,11:40pm,"Sep 03, 2017",Science
3026,622: NCC Toll Free Contact Centre Fully Functional,nenergy,5,1095,8:57pm,"Sep 03, 2017",Science
3027,Amazing Photos Of A Man Popping Champagne That Has Gone Viral,todaynewsreview,6,374,8:20pm,"Sep 03, 2017",Science
3028,How To Register For Access Bank Internet Banking Online Without Application Form,prospernoah,0,192,6:57pm,"Sep 03, 2017",Science
3029,Update On Hurricane Irma,dnte,0,152,5:33pm,"Sep 03, 2017",Science
3030,8 Simple Ways To Protect Your Online Privacy,sleeksavbvy,0,131,3:53pm,"Sep 03, 2017",Science
3031,How To Prevent Your PC From Automatic Driver Updates On Windows 10,Solidarity9490,0,140,1:59pm,"Sep 03, 2017",Science
3032,How To Use Gtbank Cardless Withdrawal,Solidarity9490,0,286,1:42pm,"Sep 03, 2017",Science
3033,"A Colossal Asteroid ""Florence"" Will Cruise By Earth Today, Visible To Human Eyes",hassan4,134,20861,11:59am,"Sep 03, 2017",Science
3034,How To Watch Different Stations On Gotv On Another Tv,CHESTER48,7,677,3:46am,"Sep 03, 2017",Science
3035,"Astronomers Are Hearing Something Weird In Space, And Can’t Figure Out Where",REVDIMMY,7,411,10:02pm,"Sep 02, 2017",Science
3036,Top 4 Dangerous Animals In The World,Solidarity9490,2,409,9:47pm,"Sep 02, 2017",Science
3037,Introducing Safetrade,EddyEddy23,0,150,9:43pm,"Sep 02, 2017",Science
3038,Benue Man Successfully Builds A ‘moving’ Car (PIX/VIDEO),owukpa,2,234,9:18pm,"Sep 02, 2017",Science
3039,Important Steps To Take When Creating Solar Energy Plan,ehardetola,0,161,2:56pm,"Sep 02, 2017",Science
3040,How Drones Are Changing Tourism Marketing,rexbizz,0,154,12:10pm,"Sep 02, 2017",Science
3041,"22,000 People Ended Agreeing To Clean Toilets Because They Failed To Read Terms",REVDIMMY,2,212,11:46am,"Sep 02, 2017",Science
3042,How To Recover Your Stolen Handset Easily,Naijatwist,0,233,11:28am,"Sep 02, 2017",Science
3043,"Oshiorenoya Agabi Creates Koniku Kore, Computer That Smells Explosives, Cancer",mzirawo,101,22632,10:04pm,"Sep 01, 2017",Science
3044,See The Snake That I Killed This  Early Morning,gbaskiboy,14,339,6:20pm,"Sep 01, 2017",Science
3045,Easy Targeting From Berlinlasers Red Laser Line Generator,aicnien,0,133,3:35pm,"Sep 01, 2017",Science
3046,A Florida Based Company Has Created Headphones That Can Get You High On Music.,BisQuit,65,23851,2:12pm,"Sep 01, 2017",Science
3047,Key Things To Consider When Buying A Computer (pc / Desktop),ezums1,0,198,1:40pm,"Sep 01, 2017",Science
3048,Iot Assisting The Disabled,interesthing,0,135,11:22am,"Sep 01, 2017",Science
3049,Sandisk Release World's Largest Capacity 400 GB Microsd,REVDIMMY,2,176,7:38am,"Sep 01, 2017",Science
3050,Top Websites To Design Logo Free,kukkiz,0,182,7:00am,"Sep 01, 2017",Science
3051,The Truth!,ivysunday,2,153,3:25am,"Sep 01, 2017",Science
3052,How To Get Rid Of Mosquitoes: A Homemade Mosquito Trap That Really Works,Topman0001,15,1688,1:44am,"Sep 01, 2017",Science
3053,Live Footage Of All The Planets In Our Solar System,RoyalBlak007,0,310,11:10pm,"Aug 31, 2017",Science
3054,Matatu: Drive and earn as you want,Mahyor227,0,127,9:23pm,"Aug 31, 2017",Science
3055,Get Quick And Easy Loans When Needed With V-xchange,Mahyor227,0,124,9:16pm,"Aug 31, 2017",Science
3056,Hire An Expert Generator Mechanic On Workclick,Mahyor227,0,113,9:08pm,"Aug 31, 2017",Science
3057,European Space Agency,okoyeodira,0,151,5:46pm,"Aug 31, 2017",Science
3058,International Space Station,okoyeodira,0,167,5:07pm,"Aug 31, 2017",Science
3059,Solidworks 2D&3D Training,OroroDAn,0,156,4:17pm,"Aug 31, 2017",Science
3060,China Space Station,okoyeodira,0,177,3:38pm,"Aug 31, 2017",Science
3061,How To Get 9mobile Double Data Bonus When You Subscribe,prolifekits,0,464,1:52pm,"Aug 31, 2017",Science
3062,Make Your Own App With The Most Advanced  Appstrice.com Apps Builder,appstrice,0,199,1:43pm,"Aug 31, 2017",Science
3063,Best Web Development Tutorials For Beginners-nnanyere,Val4Ibah,4,291,12:58pm,"Aug 31, 2017",Science
3064,How To Choose Perfect Mobile App Development Company For Your Business,auxanoglobal,0,147,10:52am,"Aug 31, 2017",Science
3065,10 Most Deadliest Animals In The World Number 1 And 4  Will Surprise You,orimogunje53,11,805,8:41am,"Aug 31, 2017",Science
3066,Can DNA Hard Drives Solve Our Looming Data Storage Crisis?,Horlufemi,2,189,7:56am,"Aug 31, 2017",Science
3067,How Apple Plans To Change The Way You Use The Next Iphone,ampboss1,0,222,7:46am,"Aug 31, 2017",Science
3068,Read The Memo Uber’s Board Sent Employees Announcing Its New CEO,Marveldailymail,0,174,2:08am,"Aug 31, 2017",Science
3069,Earn A Stable Income Driving With Matatu,Mahyor227,0,160,8:48pm,"Aug 30, 2017",Science
3070,Quick Loans To Meet Your Urgent Cash Needs With V-xchange,Mahyor227,0,152,8:42pm,"Aug 30, 2017",Science
3071,Hire A Professional Dentist On Workclick,Mahyor227,0,131,8:28pm,"Aug 30, 2017",Science
3072,Meet The World’s 5 Most Notorious Black-hat Hackers Ever.,Lordsurh,6,525,5:34pm,"Aug 30, 2017",Science
3073,30 Of The Most Powerful Military Innovations,DLuciano,12,382,3:45pm,"Aug 30, 2017",Science
3074,The Nigerian Inventor Building A Jet Car (video),lordmanuel,0,223,3:18pm,"Aug 30, 2017",Science
3075,Autocad Training,joyfavour180,0,167,11:34am,"Aug 30, 2017",Science
3076,Smart Ways To Save Much Data When Using Your Phone As A Hotspot,Bigjagga,6,391,11:17am,"Aug 30, 2017",Science
3077,Nigerian Develops Computer That Can Sniff Out Explosives,stelruby,0,177,9:32am,"Aug 30, 2017",Science
3078,10 Reasons Why You Need To Embrace Internet Banking,nawebco,2,366,3:59am,"Aug 30, 2017",Science
3079,The Dark Side Of The World Wide Web,Segibambo,6,534,1:54am,"Aug 30, 2017",Science
3080,Woman Shocked As She Films Tree Frog Eating Snake Head-first,olempe,0,354,7:14pm,"Aug 29, 2017",Science
3081,Shark Found In The Waters Of Houston In Texas,KOKSNATION,0,472,6:59pm,"Aug 29, 2017",Science
3082,Get Instant Loans To Meet Your Pressing Needs With V-xchange,Mahyor227,0,149,5:52pm,"Aug 29, 2017",Science
3083,Hire A Professional Optician On Workclick,Mahyor227,0,128,5:43pm,"Aug 29, 2017",Science
3084,Beatsbydre Headset For Sale At 69k. For Those That Knows It's Worth.,Mikkystorm,2,191,2:38pm,"Aug 29, 2017",Science
3085,Fiber Testing Used Berlinlasers Fiber Optic Detector,aicnien,0,147,2:26pm,"Aug 29, 2017",Science
3086,Samsung Galaxy S7 Edge And Moto G5 Plus For Sale,unmask,6,262,2:07pm,"Aug 29, 2017",Science
3087,"SERAP, NDSDM Task Nigerian Government On Monitoring Citizens Online",technative,0,130,1:56pm,"Aug 29, 2017",Science
3088,"Sierra Leone: Drones Show More Mudslide Disasters Coming As Elumelu, UBA Support",technative,0,188,12:06pm,"Aug 29, 2017",Science
3089,Who Can Re-invent A Penned Down Modular?,Dnockeror333,0,134,9:49am,"Aug 29, 2017",Science
3090,"Robot Now Performs Japanese Funeral Rites, No One's Job Is Safe",thomasina,6,440,5:13am,"Aug 29, 2017",Science
3091,Nigerian Create A Device That Can Detect Explosives & Cancer - CNN,uvalued,5,215,4:54am,"Aug 29, 2017",Science
3092,State Of Electricity In Nigeria And Invention Of Renewable Energy To The Rescue,pscindustries,6,301,3:32am,"Aug 29, 2017",Science
3093,Beware Dont Pick A Number That Start With +92 Or +381 Code Cos Its Wangiri Scam,gabonsky,0,181,2:50am,"Aug 29, 2017",Science
3094,One Month Practical Training On Solar/inverter System,magman,0,191,11:43pm,"Aug 28, 2017",Science
3095,Get Around Town Fast With Matatu,Mahyor227,0,163,8:47pm,"Aug 28, 2017",Science
3096,Get Instant Credit Loans Without Collateral,Mahyor227,0,191,8:32pm,"Aug 28, 2017",Science
3097,Hire A Professional Cobbler On Workclick,Mahyor227,0,128,8:27pm,"Aug 28, 2017",Science
3098,"Nigeria Is Eighth In Global Ranking Of Internet Users, Lagos Is First In Nigeria",dononics,0,187,6:13pm,"Aug 28, 2017",Science
3099,A New Device Could Help Deaf People 'hear' With Their Tongue.,Blissquare,2,163,5:22pm,"Aug 28, 2017",Science
3100,Apple To Introduce Iphone 8 On September 12,michellhilton,0,177,4:43pm,"Aug 28, 2017",Science
3101,Simple Guide On How To Root Infinix Hot 4 (x557) Using Twrp Recovery,ezums1,0,181,3:41pm,"Aug 28, 2017",Science
3102,Creating Jobs – The APC Government Can Create Jobs By Expanding The ICT Sector,technative,0,104,1:47pm,"Aug 28, 2017",Science
3103,A Distinct Way To Increase Wifi Range At Home,vicentss,0,161,12:46pm,"Aug 28, 2017",Science
3104,"NITDA, Oems Meet To Implement Presidential Order On Local Content In IT Procurem",technative,0,113,11:52am,"Aug 28, 2017",Science
3105,Nigerian Engineer Makes Drones That Smell Bombs.,mercyville,0,222,11:32am,"Aug 28, 2017",Science
3106,How To Make Money With WEMA BANK ALAT Application,DonRaphTech,0,337,11:14am,"Aug 28, 2017",Science
3107,"Brett King, Iyin Aboyeji, 11 Others Set To Speak At Interswitch Connet",Jules316,0,142,11:12am,"Aug 28, 2017",Science
3108,How To Remove Microsoft Edge Button From Internet Explorer On Windows 10,vicentss,0,148,11:03am,"Aug 28, 2017",Science
3109,"Nigerian Engineer Blazes Trail, Makes Drones That Smell Bombs News",aolawale025,2,184,10:50am,"Aug 28, 2017",Science
3110,Ghana’s First Radio Telescope To Capture African Skies,mojeer678,0,165,8:03am,"Aug 28, 2017",Science
3111,See The Big Python A Nigerian Man Killed In Edo & Posed With It On His Neck(pics,zoba88,12,694,11:20pm,"Aug 27, 2017",Science
3112,"Earn More Money On Clickbank, W+ And Other Affiliate Marketing Sites",RotrMezie,0,139,10:53pm,"Aug 27, 2017",Science
3113,Repair And Buy Fireproof Safe,phemonatty,0,109,9:50pm,"Aug 27, 2017",Science
3114,Solar Generator For All Homes At Its Cheapest Price Ever!!!,ilekky,0,264,8:53pm,"Aug 27, 2017",Science
3115,Gionee M6 Up For Grabs 64gb Internal Loaded With HD Games,Adigwe1,3,207,7:12pm,"Aug 27, 2017",Science
3116,Program Your Frequency Inverter,donproject,0,114,11:13am,"Aug 27, 2017",Science
3117,A New App Best Suit For Companies An Organisations,mordecai47,0,140,7:48am,"Aug 27, 2017",Science
3118,Get Your Data And Bonus Airtime From Diamondtech Now!!,iamstanc,0,155,7:29am,"Aug 27, 2017",Science
3119,"Cobra Found Inside A Toilet In Yola, Adamawa State(photos)",ebosie11,114,56143,7:20am,"Aug 27, 2017",Science
3120,Man Left Confused After Seeing This Rare Type Of Fish In Rivers State. Photos,Angelanest,171,58763,7:17pm,"Aug 26, 2017",Science
3121,"17-Year-Old Boy Builds Motorcycle, Grinding Machine In Benue (Photos)",owukpa,60,24260,5:37pm,"Aug 26, 2017",Science
3122,Instagram Is Down,michellhilton,0,171,3:20pm,"Aug 26, 2017",Science
3123,Mesmerising Video Of A Whale Playing With Dolphins,okoyeodira,0,160,12:05pm,"Aug 26, 2017",Science
3124,See This Amazing Screen Recorder App For Pc,helementz,0,166,12:56am,"Aug 26, 2017",Science
3125,Drive With Matatu And Earn Good Money With Your Car,Mahyor227,0,146,10:01pm,"Aug 25, 2017",Science
3126,Binary Options Trading Website Setup With One Week Free Coach,WealthBroadcast,0,140,9:58pm,"Aug 25, 2017",Science
3127,Hire A Professional Masseur/masseuse On Workclick,Mahyor227,0,129,7:09pm,"Aug 25, 2017",Science
3128,"Google Empowers 500,000 Nigerians, Government Keen On Digital Economy",ritababe,56,10896,6:47pm,"Aug 25, 2017",Science
3129,"Maritime Voice And Data ""Thrane And Thrane Fleet Broadband 250'' For Sale - #2m",inyanad,0,132,5:41pm,"Aug 25, 2017",Science
3130,Library Programming Software,Immaangel2,0,206,5:38pm,"Aug 25, 2017",Science
3131,"Samsung Galaxy S4 Dead Panel, Issue Resolved (working P +4weeks Nd Counting)",Bamidayle,2,141,5:37pm,"Aug 25, 2017",Science
3132,Check Out Nasa's Voyager Spacecraft's Distance From Earth!!!,jaszplus12,0,228,3:44pm,"Aug 25, 2017",Science
3133,National Independent Wireless Broadband Quality Reporting For August,Enextgen,0,138,2:49pm,"Aug 25, 2017",Science
3134,National Independent Wireless Broadband Quality Reporting For August,Enextgen,0,118,2:06pm,"Aug 25, 2017",Science
3135,4 Helpful Ways To Travel With A Wi-fi Only Ipad,Dammie365,0,171,12:58pm,"Aug 25, 2017",Science
3136,Ethical Hackers Needed Urgently In Lagos,sewaaa,3,225,11:33am,"Aug 25, 2017",Science
3137,Get Super Fast Credit Loans With V-xchange,Mahyor227,0,176,8:59pm,"Aug 24, 2017",Science
3138,Hire A Professional Photographer On Workclick,Mahyor227,0,605,8:52pm,"Aug 24, 2017",Science
3139,Drive With Matatu And Earn As You Want,Mahyor227,2,225,2:29pm,"Aug 24, 2017",Science
3140,Semalt,erajeni13,2,170,1:35pm,"Aug 24, 2017",Science
3141,Humans Can Tell When Frogs And Alligators Are Distressed From The Sounds They Ma,Mobiletori,0,189,12:55pm,"Aug 24, 2017",Science
3142,Court Orders Closure Of Omatek Computers,technative,0,183,12:47pm,"Aug 24, 2017",Science
3143,Nollywood Actress: Sickle Cell Kills Eucharia Anuobi’s Only Son.,Queen23xc,0,174,11:18am,"Aug 24, 2017",Science
3144,ITU Telecom World 2017: Exploring Smart Digital Transformation,technative,0,165,11:08am,"Aug 24, 2017",Science
3145,Android Recovery Tool,Lillllian2016,5,343,10:27am,"Aug 24, 2017",Science
3146,New Greenhouse Solar Cooker Invention Needs Your Views And Votes,tundemoney,2,317,9:03am,"Aug 24, 2017",Science
3147,9mobile Confirms Network Disruption,Storyteller123,0,183,7:18am,"Aug 24, 2017",Science
3148,Does Baby Powder Really Cause Ovarian Cancer?,khalhokage,0,193,7:01am,"Aug 24, 2017",Science
3149,SD Recovery: How To Recover Deleted Files From Corrupted SD Card On Mac,czsofT,4,616,3:52am,"Aug 24, 2017",Science
3150,Trusted Ways To Extend Your Phone Battery Life,ezums1,0,221,2:58am,"Aug 24, 2017",Science
3151,How To Choose A Wireless Router?,atulkumarpandey,4,349,2:34am,"Aug 24, 2017",Science
3152,Renovation Advances Science And Technology,LAMIYO,0,160,1:31am,"Aug 24, 2017",Science
3153,Why Is 9mobile Network Fluctuating?,Lilswaghanxum,6,244,12:38am,"Aug 24, 2017",Science
3154,Music Production Training And Tutorials,josephdreams,2,273,9:14pm,"Aug 23, 2017",Science
3155,Get Easy Access To Quick Loans With V-xchange,Mahyor227,0,149,7:41pm,"Aug 23, 2017",Science
3156,Hire A Professional Tailor On Workclick,Mahyor227,0,142,7:34pm,"Aug 23, 2017",Science
3157,"Base Stations Are Not Harmful To Humans, Says NCC To Nigerians",technative,0,151,4:27pm,"Aug 23, 2017",Science
3158,Nigeria’s NIPOST To Expand Mail Services By 70% With What3words,technative,0,160,3:58pm,"Aug 23, 2017",Science
3159,Unlock All Type Of Modem!!!,sewen222,5,556,2:40pm,"Aug 23, 2017",Science
3160,I Buy US Itunes Gift Cards.,moyorh,2,161,2:19pm,"Aug 23, 2017",Science
3161,"Grand Theft Auto 5 (gta V), Visa 2 Apk + Obb + Data Download",kukkiz,2,2944,1:34pm,"Aug 23, 2017",Science
3162,Help Convert A NTSC Tv To PAL.,Elseductive,0,122,1:16pm,"Aug 23, 2017",Science
3163,Jack Ma Stakes $10m In Africa’s Tech Startup Ecosystem,technative,0,181,12:45pm,"Aug 23, 2017",Science
3164,Android 8.0 Oreo Is Official!,OrestesDante,0,204,10:36am,"Aug 23, 2017",Science
3165,HUGE PROMO: Hurry Now!!!,Makuos,0,152,9:37am,"Aug 23, 2017",Science
3166,"Photo: Young Nigerian Man Kills Snake, Wraps It Around His Neck",Flexygist,13,259,8:38am,"Aug 23, 2017",Science
3167,Scientists Develops  BIO-BATTERY Powered By Spit,Fonereporters,3,180,8:02am,"Aug 23, 2017",Science
3168,"Getting Hurt Is Because You Have A ""Self""",ivysunday,0,145,6:47am,"Aug 23, 2017",Science
3169,Instant Credit Fast And Easy; Pay Later Conveniently,Mahyor227,3,191,11:22pm,"Aug 22, 2017",Science
3170,Matatu: Always The Ride You Want,Mahyor227,0,136,8:23pm,"Aug 22, 2017",Science
3171,Hire A Professional Home Tutor On Workclick,Mahyor227,0,125,8:10pm,"Aug 22, 2017",Science
3172,Repair Corrupt Sql Database,DavidHarmer,7,552,8:07pm,"Aug 22, 2017",Science
3173,At&t Customer Service Email,nicolasrosa,0,118,6:05pm,"Aug 22, 2017",Science
3174,Gas Generator,4ward,0,163,5:36pm,"Aug 22, 2017",Science
3175,"Nitda,nigerian Foreign Mission In Uae,partner To Ensure Country’s Success At G..",technative,0,115,4:55pm,"Aug 22, 2017",Science
3176,Happening Now: Total Solar Eclipse Begins On US West Coast - Checkout Pictures,exlinklodge,5,376,4:01pm,"Aug 22, 2017",Science
